"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","sequence_length","seq_start"
"8988217","133.29","132.84","132.39","131.95","131.46","130.94","130.32","129.8","129.59","129.42","133.82","133.44","133.89","133.99","133.53","133.13","132.62","132.16","131.71","133.99","133.9","133.75","133.61","133.2","132.89","132.64","132.21","131.8","131.47","131.28","130.83","130.83","131.89","131.9","131.89","131.8","131.68","133.9","131.78","131.75","133.89","133.45","133.14","132.73","131.94","131.28","130.89","130.39","130.0","129.89","129.77","129.69","129.69","129.84","132.85","132.77","132.59","131.99","131.77","131.65","131.55","131.29","130.93","130.55","130.14","129.79","129.46","129.21","128.91","128.64","128.38","128.12","127.75","127.25","126.85","126.38","125.77","125.3","124.86","124.2","123.65","123.2","122.54","122.04","121.71","121.52","122.95","122.4","121.56","121.12","120.63","120.19","125.24","125.24","125.19","125.15","125.04","124.55","123.7","123.24","122.62","122.0","121.1","120.48","119.87","119.49","119.49","119.45","119.18","119.19","119.91","120.99","120.97","120.84","120.68","120.5","120.6","120.4","120.3","120.3","120.2","120.19","120.19","120.19","120.15","120.1","120.0","120.0","120.0","120.0","120.0","120.0","120.0","120.0","120.0","120.0","120.0","120.0","119.7","119.5","119.5","119.4","118.85","118.37","117.78","117.34","116.92","116.9","116.85","116.85","116.85","116.85","116.99","117.0","116.99","117.0","118.45","118.05","117.8","116.99","116.99","116.91","116.8","116.44","116.44","116.49","116.49","116.49","116.45","116.44","116.49","116.5","118.0","118.0","117.5","117.5","117.5","117.5","117.5","117.5","120.5","120.98","127.9","127.89","127.87","127.87","127.86","127.85","127.83","125.29","127.69","127.69","127.69","127.69","127.7","127.7","134.9","142.0","142.0","142.0","142.0","142.0","169.0","169.0","144.0","144.0","144.0","144.0","144.0","144.0","210","0"
"10409332","119.0","113.15","113.15","113.15","113.15","111.01","111.01","111.01","111.01","113.04","113.04","113.04","113.03","113.0","112.99","113.0","113.0","111.99","108.7","109.99","109.9","109.89","109.89","109.9","109.9","109.89","109.89","109.89","108.99","108.99","108.99","108.99","108.99","108.99","108.0","105.9","105.8","105.8","105.79","105.79","105.75","105.7","105.7","105.7","105.6","105.6","105.59","105.7","105.69","105.69","105.69","105.69","105.69","105.69","105.69","105.69","105.69","105.69","105.69","105.69","105.69","105.69","105.99","105.99","105.99","105.9","105.89","105.89","105.89","105.89","105.89","105.8","105.8","105.79","105.79","105.0","104.0","104.0","99.0","99.0","99.0","99.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","98.0","97.01","97.01","97.01","97.01","97.0","96.0","96.0","96.0","96.0","95.9","95.9","95.9","95.0","94.0","94.0","94.0","94.0","94.0","94.99","94.99","94.99","94.99","94.99","94.99","94.99","97.99","97.99","97.99","97.99","97.99","97.99","97.99","97.99","97.99","97.99","97.9","97.9","97.9","97.9","97.9","97.9","97.9","95.9","95.9","95.9","95.9","94.2","94.15","94.15","94.15","94.15","94.15","94.15","94.15","94.15","94.15","94.15","94.2","94.2","94.2","94.2","94.15","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","91.39","91.39","93.9","93.9","93.9","83.9","83.9","83.9","94.15","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.9","93.89","93.89","93.9","93.9","93.89","93.89","93.89","93.89","93.89","93.89","93.89","87.99","93.13","88.99","88.99","88.99","88.99","88.99","88.99","88.99","88.99","91.9","91.9","91.9","91.9","88.99","210","0"
"7310752","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","107.33","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","88.99","88.99","88.99","88.99","88.99","88.99","88.99","89.0","89.0","89.0","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","85.5","87.0","87.0","87.0","87.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","89.0","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","99.9","99.9","99.9","99.9","99.9","99.9","99.9","107.33","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","107.33","210","0"
"7335154","312.9","312.3","311.8","311.45","310.9","309.95","308.9","308.45","307.85","306.4","306.0","305.65","305.0","304.85","304.45","303.98","303.98","303.98","304.4","304.4","304.4","304.9","304.9","304.9","304.9","304.9","325.0","325.0","355.0","346.0","346.0","346.0","369.9","369.71","369.5","369.0","369.0","369.0","369.0","369.0","369.0","369.0","369.0","369.0","369.0","369.0","369.7","369.7","369.7","369.9","369.9","369.9","369.9","369.9","369.71","369.5","369.47","364.66","361.76","360.51","359.26","357.76","355.76","354.2","352.76","350.71","349.47","348.03","344.76","343.2","342.5","341.1","339.3","338.35","337.3","336.2","334.6","333.45","332.85","332.85","332.85","332.85","332.85","332.85","332.0","331.0","329.5","328.0","327.0","325.45","323.65","323.0","322.15","320.0","319.0","318.7","318.3","317.0","316.75","315.65","315.65","315.65","315.65","314.9","314.85","314.0","314.0","314.0","314.0","314.0","313.9","313.0","314.8","314.74","314.74","314.74","314.74","314.7","314.24","313.9","313.0","312.9","312.9","312.9","312.9","312.9","312.9","312.75","312.75","312.7","312.75","312.0","311.0","311.0","311.0","311.0","311.0","315.0","314.85","314.4","314.2","313.35","313.35","318.85","318.65","318.0","318.4","319.75","319.75","319.75","319.75","319.75","319.5","329.84","329.84","329.77","329.77","329.77","329.84","329.84","315.08","329.84","329.84","329.84","329.84","329.84","329.84","311.24","311.24","267.8","267.8","267.8","311.24","311.24","311.24","311.24","298.84","334.2","334.2","333.5","347.88","347.0","346.88","346.88","346.88","346.88","346.88","346.88","349.0","349.0","347.88","347.5","345.0","355.0","345.0","347.0","347.0","347.0","347.0","347.0","352.88","347.0","347.0","347.0","347.0","347.0","347.0","347.0","347.0","358.99","210","0"
"8842715","118.6","113.5","118.5","119.0","119.77","121.0","121.0","120.9","120.9","120.9","120.9","120.0","119.99","119.97","119.99","120.0","119.89","115.0","119.85","119.85","119.85","119.85","119.85","119.85","119.85","119.85","119.85","119.8","119.78","119.75","119.75","119.73","119.49","119.47","119.42","119.4","119.4","119.4","119.38","119.37","119.37","119.37","120.96","120.95","120.95","120.94","120.92","120.9","120.88","120.85","120.83","120.83","120.82","120.8","120.8","120.79","120.79","120.0","119.0","118.86","118.86","118.86","118.86","118.85","118.85","118.82","118.78","118.0","117.0","114.88","114.0","114.86","114.86","114.8","114.8","114.8","114.5","114.49","114.43","109.53","109.1","114.0","109.1","113.96","108.99","108.99","108.99","108.96","108.94","108.95","108.93","107.32","107.3","107.2","106.99","106.99","106.99","106.99","107.0","106.9","106.8","106.79","106.77","106.75","106.75","103.44","96.0","96.2","96.2","96.2","99.0","99.0","99.0","98.99","96.2","95.99","95.93","95.93","95.92","95.9","95.84","95.78","95.76","95.63","95.55","95.45","95.44","95.3","95.3","95.25","95.19","95.17","94.9","94.85","94.65","94.65","94.54","94.4","94.32","94.3","94.28","94.2","94.17","94.16","94.08","94.0","94.0","93.85","93.77","93.77","93.76","93.75","93.73","93.72","93.67","93.65","93.65","93.58","93.63","93.5","93.5","93.39","93.35","93.34","93.34","93.33","93.31","93.29","93.6","93.47","93.43","93.26","93.1","93.08","93.06","92.86","92.86","92.85","92.85","92.86","92.7","92.7","92.6","92.49","92.45","92.43","92.4","92.35","92.18","92.19","92.1","92.17","91.99","92.78","92.79","92.79","92.7","94.9","94.99","91.99","94.89","94.76","94.59","94.48","94.48","94.48","94.48","94.48","94.48","94.41","210","0"
"9536994","179.0","179.0","179.0","179.0","179.0","194.5","178.95","179.0","194.9","194.9","194.9","194.85","194.85","194.85","194.85","179.0","179.0","194.85","179.0","188.95","187.95","185.0","187.95","185.0","185.0","183.0","183.0","183.0","183.0","179.0","185.0","185.0","179.0","178.95","175.0","178.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","168.95","165.0","175.0","175.0","175.0","175.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","182.95","182.95","179.0","179.0","179.0","179.0","179.0","179.0","179.0","179.0","179.0","179.0","179.0","179.0","179.0","179.0","179.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","169.0","168.95","168.0","169.0","169.0","169.0","169.0","169.0","168.95","168.0","168.0","167.0","167.0","167.0","167.0","166.95","165.5","164.0","164.0","164.0","164.0","164.0","164.0","163.5","163.5","163.0","162.0","162.0","161.9","158.9","158.9","158.0","158.0","158.0","158.0","158.0","157.0","157.0","156.0","155.5","155.5","155.5","155.5","156.0","156.0","156.0","155.5","154.98","154.98","154.98","154.98","154.98","154.98","154.98","154.98","154.98","154.98","154.98","154.98","154.0","154.0","154.0","152.8","152.8","153.0","152.8","152.48","152.3","152.15","152.15","152.0","152.0","152.0","151.99","151.8","148.33","148.33","148.8","148.7","148.65","148.65","148.65","148.65","148.65","148.65","148.5","148.39","148.39","148.39","148.39","148.39","148.39","148.35","148.35","148.5","148.5","148.5","148.5","148.5","148.45","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.5","148.48","148.48","148.48","148.8","148.8","148.8","148.8","148.8","152.0","210","0"
"7448041","279.17","278.65","277.85","277.62","277.45","275.77","247.96","271.7","270.0","268.5","268.5","267.0","266.0","264.95","263.5","262.5","261.95","261.95","273.5","273.5","273.5","273.8","273.5","273.5","273.5","273.5","273.4","272.6","272.5","272.5","272.5","272.5","272.5","272.64","298.9","298.9","298.9","298.9","298.9","298.9","298.9","298.9","298.9","298.9","324.8","324.8","324.75","322.85","322.5","300.0","300.0","287.68","287.68","287.68","287.68","287.68","287.68","287.68","287.68","287.68","287.68","287.68","287.68","287.68","276.59","276.59","276.59","319.0","284.5","276.59","276.59","276.4","276.3","276.3","276.1","276.1","276.0","275.95","275.8","275.45","275.45","275.4","275.4","275.5","275.4","275.0","274.95","274.8","274.75","273.9","273.3","272.8","272.1","271.7","271.7","271.6","284.77","271.35","270.85","270.85","270.5","270.5","270.4","270.0","270.0","270.0","270.0","270.0","284.77","284.77","284.77","284.77","284.77","284.77","284.77","284.77","284.77","338.0","338.0","338.0","338.0","338.0","338.0","338.0","338.0","338.0","338.0","338.0","338.0","338.0","337.95","337.95","337.5","337.95","270.0","270.0","270.0","337.5","337.95","337.8","337.69","337.69","337.69","337.69","337.69","337.5","337.0","336.8","336.8","336.75","336.75","336.67","336.5","336.0","335.45","335.35","335.3","335.3","334.87","334.8","334.3","334.3","334.3","334.3","333.9","333.9","333.85","333.85","333.9","334.4","334.0","334.0","333.95","333.95","333.95","333.9","333.7","333.6","333.6","333.6","333.6","333.6","333.6","333.5","333.3","333.3","333.25","333.2","333.2","333.0","332.8","332.5","332.4","332.4","332.4","332.5","332.5","332.5","332.8","332.8","332.8","332.8","332.8","332.8","332.8","332.8","332.8","332.8","332.8","333.0","210","0"
"6536691","102.15","100.63","102.14","101.95","101.77","101.25","100.06","99.75","99.71","100.5","100.79","101.0","104.5","104.05","106.9","108.7","108.7","108.69","108.7","126.41","125.24","107.3","125.24","114.9","114.55","114.14","124.96","124.12","123.39","123.0","128.79","127.94","127.54","127.14","116.19","126.0","125.6","125.0","125.0","125.55","129.9","129.85","133.92","130.0","129.8","129.7","129.65","128.94","128.9","128.94","128.9","128.7","128.7","128.75","124.9","119.9","119.5","119.1","118.7","118.3","117.95","117.5","117.1","116.75","138.88","138.88","138.85","139.9","133.24","138.88","131.85","131.85","131.85","133.24","137.75","131.85","133.24","133.24","133.24","133.24","133.24","133.24","133.1","126.41","102.1","125.25","126.41","126.41","126.41","129.45","128.3","126.75","125.45","123.85","122.5","121.4","119.65","118.5","117.4","116.4","115.3","114.8","114.4","113.95","113.65","116.34","116.4","116.34","116.34","116.34","116.29","118.8","118.54","118.44","118.3","118.3","118.2","118.1","117.9","117.8","117.64","117.64","117.7","117.8","117.5","117.4","117.4","117.4","117.4","117.4","117.4","105.82","117.4","117.4","117.4","117.39","117.4","119.9","129.0","140.0","139.95","134.9","145.0","145.0","145.0","150.0","145.0","200.62","200.62","145.0","199.0","199.0","200.62","200.62","200.62","200.0","200.62","147.56","147.56","147.56","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.62","200.62","200.62","200.62","200.62","200.62","200.62","215.51","215.51","215.51","200.62","200.62","200.62","200.62","200.62","200.62","200.62","200.62","200.62","200.62","200.62","200.62","200.62","200.62","200.62","200.62","200.62","200.62","200.62","200.62","200.62","200.62","200.62","200.62","200.62","200.62","200.62","200.62","210","0"
"9542574","47.7","47.7","47.7","47.7","47.67","47.67","47.67","47.45","47.44","47.44","46.44","46.29","46.3","46.3","46.9","46.9","45.9","46.9","46.8","45.89","45.89","46.89","46.79","46.77","46.49","46.29","46.29","46.2","46.17","46.1","46.1","46.1","46.0","46.1","45.98","45.96","45.85","45.84","45.84","45.85","45.8","45.8","45.6","45.25","45.3","45.3","45.3","46.48","47.5","49.0","49.0","49.0","49.0","54.9","54.8","54.75","45.8","54.75","54.69","54.69","54.65","54.65","54.6","54.65","54.63","54.6","54.5","54.45","54.4","54.39","54.39","54.39","54.39","54.39","54.3","54.29","54.28","54.25","54.2","54.18","54.17","54.16","54.15","54.14","54.12","54.1","54.0","53.95","53.95","53.94","53.9","53.89","53.88","53.8","53.75","53.74","53.7","53.7","53.65","53.64","53.64","53.6","53.59","53.58","53.58","53.57","53.56","53.56","53.55","53.54","53.54","53.54","53.52","53.52","53.44","53.4","53.3","53.25","53.24","53.2","53.2","53.15","53.1","53.09","52.9","52.89","52.8","52.75","52.7","52.69","52.6","52.55","52.55","52.49","52.49","52.49","52.45","52.4","52.35","52.25","52.2","52.2","52.2","52.15","52.14","52.1","52.05","51.99","51.99","51.99","51.99","51.99","51.99","51.95","51.94","51.9","51.9","51.9","51.94","51.95","50.99","50.99","50.99","50.99","50.99","50.99","50.99","50.99","50.99","50.99","50.99","50.99","50.99","50.99","50.99","50.99","50.99","50.99","50.99","50.95","50.95","52.0","52.0","51.0","51.0","51.0","50.95","50.95","50.95","50.95","50.95","50.95","50.5","50.5","50.5","50.5","50.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","51.5","210","0"
"8281639","125.0","125.0","123.1","123.1","123.0","119.0","120.0","124.1","123.1","123.0","123.0","122.0","122.0","122.0","122.1","122.0","122.0","122.0","122.0","122.0","122.0","121.0","121.0","120.9","119.0","120.9","119.0","119.0","119.0","116.1","116.0","116.0","115.0","111.0","110.0","110.0","110.0","114.0","114.0","116.0","116.0","118.0","114.1","114.1","114.0","114.0","114.0","114.0","112.1","112.1","112.1","112.1","112.1","110.0","110.0","110.0","109.9","112.0","109.9","109.9","109.1","109.0","109.0","109.0","109.0","109.0","109.0","114.0","114.0","118.0","118.0","118.0","118.0","118.0","118.0","118.0","119.0","121.0","121.0","121.0","121.0","118.0","117.99","117.0","117.99","117.99","117.0","117.5","117.99","121.0","121.0","121.0","121.0","121.0","121.0","121.0","121.0","121.0","121.0","121.0","121.0","121.0","121.9","120.0","120.0","121.0","121.0","128.1","129.9","129.9","129.9","129.5","129.5","129.4","129.4","129.4","129.9","129.9","129.9","109.12","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","134.99","134.99","129.9","129.9","129.9","134.9","134.9","134.9","134.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","129.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","119.9","119.9","119.9","119.9","119.9","119.9","119.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","122.9","210","0"
"6487622","100.0","104.4","104.4","104.4","104.4","104.45","99.0","99.0","95.04","100.15","99.74","99.19","98.74","98.3","97.89","97.43","97.03","96.68","96.28","97.07","96.67","96.85","96.8","96.7","96.7","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","96.5","105.0","104.8","104.48","104.5","104.5","104.5","104.38","104.5","104.42","104.36","104.36","120.89","120.0","119.2","104.45","104.35","104.16","104.2","107.55","104.16","115.5","115.49","115.45","115.3","115.25","114.85","115.0","98.2","98.2","98.2","98.2","113.5","113.5","113.37","98.2","98.2","98.2","99.74","99.74","99.74","99.74","99.74","109.77","95.12","95.12","108.8","108.8","108.77","108.77","108.5","108.1","107.35","106.65","106.65","105.85","105.3","106.8","106.7","106.67","106.67","106.67","106.8","106.75","96.5","106.75","106.75","106.8","106.8","106.8","106.8","107.72","107.72","107.72","107.72","107.72","107.72","107.72","107.72","107.72","107.72","112.84","114.45","114.45","114.45","114.75","114.7","114.8","114.8","115.0","114.8","114.8","114.8","114.8","114.08","114.08","114.08","114.08","114.08","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","115.0","129.0","129.0","140.0","140.0","140.0","145.0","145.0","145.0","140.0","140.0","145.0","143.84","143.84","143.8","143.8","143.8","143.8","143.84","143.84","143.84","143.84","143.84","143.84","143.84","100.9","100.9","100.9","102.88","143.84","143.84","143.84","143.84","143.84","143.84","155.0","155.0","155.0","155.0","155.0","155.0","155.0","155.0","113.68","114.15","145.0","155.0","155.0","155.0","155.0","155.0","149.9","149.9","149.9","149.9","149.9","149.9","149.9","149.9","149.9","149.9","149.9","149.9","149.9","149.9","149.9","210","0"
"7599025","304.82","304.82","307.3","307.3","304.82","307.31","304.82","304.83","295.01","292.63","304.83","327.3","328.45","328.35","317.37","314.81","314.81","314.81","314.81","325.41","324.61","323.33","322.2","321.6","321.0","320.81","325.48","324.13","323.1","322.17","363.89","363.89","363.9","363.5","363.5","363.5","363.89","363.89","363.89","363.89","363.45","363.45","363.0","363.0","362.0","362.0","361.95","361.9","361.75","361.75","361.9","361.9","361.9","399.89","399.89","399.89","399.89","399.9","399.9","399.9","425.99","425.99","425.99","426.0","426.0","426.0","426.0","425.99","425.99","425.99","426.0","426.0","426.0","426.0","425.99","425.99","425.99","425.99","425.9","425.9","425.9","425.99","425.9","425.9","425.9","425.9","425.9","425.99","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.9","425.84","425.0","425.0","425.0","425.84","425.0","399.0","398.94","378.0","377.0","376.0","375.0","374.0","369.0","349.0","328.0","327.0","324.0","322.9","322.45","320.9","320.0","319.84","318.9","317.8","317.0","315.5","313.9","311.0","309.0","306.0","304.95","302.8","300.3","298.0","296.0","294.4","291.8","289.84","286.99","284.15","282.4","280.0","278.7","276.8","274.8","273.4","271.3","268.1","266.2","264.8","263.4","262.5","261.0","260.1","258.79","257.45","256.3","255.88","255.48","255.08","254.63","254.28","254.28","254.25","254.0","254.4","254.4","254.4","257.0","261.88","262.0","265.99","265.99","287.95","288.79","288.79","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","264.45","264.45","264.45","264.45","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","292.0","344.9","210","0"
"8874945","91.99","91.97","91.97","91.99","91.99","91.99","91.99","91.99","91.99","91.99","91.99","91.99","91.97","91.97","91.97","91.89","91.89","91.89","91.89","91.9","91.99","91.99","91.99","91.99","91.99","92.65","92.65","92.65","92.65","92.65","91.99","91.99","91.99","91.98","91.0","91.0","91.99","92.65","92.65","94.5","94.5","94.5","94.5","94.5","94.5","94.5","94.5","94.5","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.9","95.5","95.5","95.49","95.45","95.45","95.45","95.45","95.45","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.4","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","95.0","94.99","94.99","95.0","94.99","94.99","94.99","94.98","94.97","94.97","94.97","94.97","94.9","94.86","94.84","94.4","94.4","94.4","94.39","94.39","94.35","94.33","94.3","94.3","94.29","94.0","93.98","93.97","93.96","93.95","93.95","93.92","93.8","93.79","93.75","93.7","93.64","93.64","94.09","94.09","94.09","94.09","94.09","94.09","94.09","94.09","93.99","93.98","93.98","93.98","93.98","93.98","93.98","93.98","93.98","93.98","93.98","93.98","93.98","93.98","93.98","93.98","93.98","93.98","93.98","93.98","93.89","93.89","93.89","93.89","93.89","93.89","93.89","93.88","93.88","93.89","93.88","93.89","93.88","93.87","93.88","93.87","93.88","93.87","93.88","93.87","93.88","93.87","93.88","93.88","93.88","93.87","93.89","93.89","93.89","93.89","93.89","93.89","93.89","93.89","93.89","93.89","93.89","93.89","93.89","93.89","93.89","93.88","210","0"
"9572084","95.63","89.99","95.0","95.0","94.8","94.6","94.53","94.0","94.1","93.99","93.85","93.82","93.7","93.68","92.0","92.01","91.93","91.9","91.83","91.8","91.75","91.72","91.63","91.5","91.5","91.55","88.0","87.99","87.98","87.98","92.0","92.0","93.5","93.5","93.0","93.0","92.9","92.89","92.89","92.5","92.5","92.4","91.95","91.55","91.15","90.68","90.3","89.88","87.95","87.5","88.0","88.0","88.5","88.5","88.49","88.0","88.0","88.0","88.0","87.98","87.96","87.95","87.95","87.95","86.9","86.9","86.9","86.9","86.9","86.9","86.9","87.5","87.5","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","88.0","86.9","86.89","86.89","85.9","85.89","85.89","84.9","85.89","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.8","85.79","85.79","85.8","85.0","84.9","84.9","84.0","83.9","83.75","83.65","83.45","83.44","83.3","83.0","82.95","82.85","82.6","82.39","82.37","82.25","82.25","82.25","82.25","82.2","82.1","82.1","82.1","83.8","83.49","83.46","83.24","83.12","83.9","83.9","83.9","83.9","83.8","83.8","83.8","83.8","83.8","83.9","83.9","83.9","83.9","83.9","84.59","84.59","84.58","84.5","84.5","84.5","84.5","84.5","84.58","84.58","84.58","84.58","84.58","84.58","84.58","84.58","84.59","84.58","84.59","88.0","84.58","84.58","84.46","84.58","84.58","84.58","84.58","84.57","84.58","84.58","84.59","99.0","99.0","99.0","99.0","99.0","99.0","99.0","84.59","99.0","99.0","98.99","98.99","98.99","98.99","99.0","99.0","99.0","119.99","119.99","119.99","119.99","119.99","119.99","119.99","119.99","119.99","119.99","119.99","119.99","119.99","210","0"
"9177791","170.68","169.78","169.0","168.9","168.5","168.9","169.95","169.33","168.43","167.4","167.19","167.15","166.35","166.3","171.66","171.0","171.48","174.9","175.0","178.5","178.48","178.5","178.5","178.5","178.5","178.51","186.96","182.08","181.93","180.45","179.45","178.95","177.98","177.43","176.38","176.0","184.0","182.85","181.5","181.44","181.4","181.0","179.54","178.5","177.66","176.89","176.8","175.1","173.7","171.98","171.0","170.9","170.3","170.18","168.54","167.83","168.0","169.77","169.0","168.98","168.9","167.5","168.32","168.3","168.0","167.77","166.48","166.0","165.28","164.19","162.35","161.19","159.47","158.69","158.5","156.9","156.2","156.1","155.99","156.7","156.7","158.4","158.8","159.0","168.5","168.0","167.9","167.49","167.35","167.22","167.0","166.0","165.1","164.4","163.8","163.75","163.5","162.9","162.9","162.1","162.1","162.1","162.1","162.6","162.1","162.07","162.05","161.9","161.9","161.0","161.0","160.95","159.0","158.95","164.99","164.8","164.99","169.88","170.0","171.9","169.99","169.7","169.7","169.45","168.5","167.85","167.9","167.0","166.0","166.0","166.3","165.77","164.9","163.8","163.35","162.49","161.3","160.28","159.0","158.3","157.48","156.38","156.15","155.95","155.9","156.78","156.53","155.98","155.35","155.0","155.0","155.0","154.89","154.85","154.95","155.0","155.0","154.95","154.5","154.5","154.44","154.5","154.4","154.38","154.38","154.0","154.0","154.0","153.88","153.5","152.85","152.75","152.55","152.6","151.95","151.76","151.2","150.6","149.8","149.79","149.19","148.9","148.5","148.0","147.78","147.75","147.7","147.58","147.4","147.4","147.4","147.4","147.4","147.4","147.4","147.2","147.2","146.8","146.8","146.8","146.8","146.7","146.2","146.2","145.9","145.79","145.79","145.79","145.79","144.89","210","0"
